rat,group,session,trial,duration,iti,reinforced,criterion
52,5s,5,38,0.4420000000000073,0.07799999999997453,0,10
52,5s,5,39,10.427999999999997,3.437999999999988,1,10
52,5s,5,40,12.533999999999992,4.255999999999972,1,10
52,5s,5,41,9.960000000000036,5.375999999999976,0,10
52,5s,5,42,11.054000000000087,3.509999999999991,1,10
52,5s,5,43,1.141999999999939,0.11599999999998545,0,10
52,5s,5,44,0.5220000000000482,0.08600000000001273,0,10
52,5s,5,45,0.13400000000001455,5.3419999999999845,0,10
52,5s,5,46,9.42999999999995,5.3279999999999745,0,10
52,5s,5,47,9.331999999999994,5.8700000000000045,0,10
52,5s,5,48,10.54600000000005,4.9500000000000455,1,10
52,5s,5,49,10.43999999999994,4.918000000000006,1,10
52,5s,5,50,8.440000000000055,5.323999999999955,0,10
52,5s,5,51,0.5119999999999436,0.09600000000000364,0,10
52,5s,5,52,8.312000000000012,5.276000000000067,0,10
52,5s,5,53,1.1299999999999955,0.08799999999996544,0,10
52,5s,5,54,13.245999999999981,3.4220000000000255,1,10
52,5s,5,55,13.019999999999982,5.022000000000048,1,10
52,5s,5,56,15.293999999999983,3.933999999999969,1,10
52,5s,5,57,12.79600000000005,5.329999999999927,1,10
52,5s,5,58,10.966000000000008,5.286000000000058,1,10
52,5s,5,59,13.809999999999945,4.230000000000018,1,10
52,5s,5,60,13.331999999999994,5.259999999999991,1,10
52,5s,5,61,12.08400000000006,5.255999999999972,1,10
52,5s,5,62,12.238000000000056,4.935999999999922,1,10
52,5s,5,63,0.4840000000000373,0.09799999999995634,0,10
52,5s,5,64,0.67999999999995,0.09400000000005093,0,10
52,5s,5,65,9.961999999999989,5.88799999999992,0,10
52,5s,5,66,14.048000000000002,4.372000000000071,1,10
52,5s,5,67,12.601999999999975,5.720000000000027,1,10
52,5s,5,68,12.812000000000012,4.831999999999994,1,10
52,5s,5,69,15.0,10.309999999999945,1,10
