rat,session,trial,group,duration,iti,reinforced,criterion,valid
88,3.0,48,timeout20,11.83400000000006,4.039999999999964,1.0,10.0,1.0
88,3.0,49,timeout20,2.104000000000042,0.11799999999993815,0.0,10.0,1.0
88,3.0,50,timeout20,0.4900000000000091,20.230000000000018,0.0,10.0,0.0
88,3.0,51,timeout20,12.388000000000034,3.524000000000001,1.0,10.0,1.0
88,3.0,52,timeout20,11.711999999999989,3.282000000000039,1.0,10.0,1.0
88,3.0,53,timeout20,9.653999999999996,21.51400000000001,0.0,10.0,1.0
88,3.0,54,timeout20,9.811999999999898,22.262000000000057,0.0,10.0,1.0
88,3.0,55,timeout20,10.049999999999955,3.094000000000051,1.0,10.0,1.0
88,3.0,56,timeout20,11.096000000000004,2.994000000000028,1.0,10.0,1.0
88,3.0,57,timeout20,9.899999999999977,21.635999999999967,0.0,10.0,1.0
88,3.0,58,timeout20,13.403999999999996,3.877999999999929,1.0,10.0,1.0
88,3.0,59,timeout20,10.690000000000055,4.1440000000000055,1.0,10.0,1.0
88,3.0,60,timeout20,9.82400000000007,22.960000000000036,0.0,10.0,1.0
88,3.0,61,timeout20,13.967999999999847,3.5440000000000964,1.0,10.0,1.0
88,3.0,62,timeout20,10.20399999999995,3.0779999999999745,1.0,10.0,1.0
88,3.0,63,timeout20,11.392000000000053,3.713999999999942,1.0,10.0,1.0
88,3.0,64,timeout20,6.354000000000042,0.0340000000001055,0.0,10.0,1.0
88,3.0,65,timeout20,0.1719999999997981,22.016000000000076,0.0,10.0,0.0
88,3.0,66,timeout20,12.898000000000138,2.9079999999999018,1.0,10.0,1.0
88,3.0,67,timeout20,9.403999999999996,21.475999999999885,0.0,10.0,1.0
88,3.0,68,timeout20,12.132000000000062,4.378000000000156,1.0,10.0,1.0
88,3.0,69,timeout20,8.605999999999995,22.867999999999938,0.0,10.0,1.0
88,3.0,70,timeout20,10.645999999999958,3.6240000000000236,1.0,10.0,1.0
88,3.0,71,timeout20,8.816000000000031,21.336000000000013,0.0,10.0,1.0
88,3.0,72,timeout20,0.20199999999999818,0.021999999999934516,0.0,10.0,1.0
88,3.0,73,timeout20,1.0039999999999054,21.82400000000007,0.0,10.0,0.0
88,3.0,74,timeout20,12.276000000000067,3.4020000000000437,1.0,10.0,1.0
88,3.0,75,timeout20,0.3079999999999927,0.03199999999992542,0.0,10.0,1.0
88,3.0,76,timeout20,0.7680000000000291,20.01800000000003,0.0,10.0,0.0
88,3.0,77,timeout20,11.347999999999956,2.8899999999998727,1.0,10.0,1.0
88,3.0,78,timeout20,9.332000000000107,21.993999999999915,0.0,10.0,1.0
88,3.0,79,timeout20,10.682000000000016,4.156000000000176,1.0,10.0,1.0
88,3.0,80,timeout20,10.613999999999805,3.7360000000001037,1.0,10.0,1.0
88,3.0,81,timeout20,8.605999999999995,21.832000000000107,0.0,10.0,1.0
88,3.0,82,timeout20,11.113999999999805,4.2560000000000855,1.0,10.0,1.0
88,3.0,83,timeout20,10.266000000000076,3.4579999999998563,1.0,10.0,1.0
88,3.0,84,timeout20,9.680000000000064,21.223999999999933,0.0,10.0,1.0
88,3.0,85,timeout20,10.894000000000005,3.244000000000142,1.0,10.0,1.0
88,3.0,86,timeout20,9.663999999999987,21.291999999999916,0.0,10.0,1.0
88,3.0,87,timeout20,9.928000000000111,22.327999999999975,0.0,10.0,1.0
88,3.0,88,timeout20,11.268000000000029,2.9299999999998363,1.0,10.0,1.0
88,3.0,89,timeout20,8.180000000000064,21.973999999999933,0.0,10.0,1.0
88,3.0,90,timeout20,10.100000000000136,3.487999999999829,1.0,10.0,1.0
88,3.0,91,timeout20,7.428000000000111,21.718000000000075,0.0,10.0,1.0
88,3.0,92,timeout20,10.661999999999807,4.008000000000038,1.0,10.0,1.0
88,3.0,93,timeout20,0.4619999999999891,0.044000000000096406,0.0,10.0,1.0
88,3.0,94,timeout20,0.37400000000002365,20.847999999999956,0.0,10.0,0.0
88,3.0,95,timeout20,11.25,4.087999999999965,1.0,10.0,1.0
88,3.0,96,timeout20,9.127999999999929,21.394000000000005,0.0,10.0,1.0
88,3.0,97,timeout20,9.940000000000055,21.68600000000015,0.0,10.0,1.0
88,3.0,98,timeout20,10.47999999999979,3.214000000000169,1.0,10.0,1.0
88,3.0,99,timeout20,9.826000000000022,22.375999999999976,0.0,10.0,1.0
88,3.0,100,timeout20,10.11999999999989,2.75,1.0,10.0,1.0
88,3.0,101,timeout20,8.88000000000011,21.114000000000033,0.0,10.0,1.0
88,3.0,102,timeout20,9.78599999999983,21.12000000000012,0.0,10.0,1.0
88,3.0,103,timeout20,8.748000000000047,21.096000000000004,0.0,10.0,1.0
88,3.0,104,timeout20,10.17599999999993,4.02800000000002,1.0,10.0,1.0
88,3.0,105,timeout20,9.364000000000033,21.169999999999845,0.0,10.0,1.0
88,3.0,106,timeout20,8.004000000000133,21.645999999999958,0.0,10.0,1.0
88,3.0,107,timeout20,9.728000000000065,23.382000000000062,0.0,10.0,1.0
88,3.0,108,timeout20,8.99599999999964,21.524000000000342,0.0,10.0,1.0
88,3.0,109,timeout20,9.170000000000073,21.585999999999785,0.0,10.0,1.0
88,3.0,110,timeout20,8.327999999999975,,0.0,10.0,1.0
88,4.0,0,timeout20,10.030000000000001,1.6139999999999972,1.0,10.0,1.0
88,4.0,1,timeout20,11.503999999999998,1.7260000000000062,1.0,10.0,1.0
88,4.0,2,timeout20,8.075999999999993,20.99000000000001,0.0,10.0,1.0
88,4.0,3,timeout20,9.175999999999988,21.63000000000001,0.0,10.0,1.0
88,4.0,4,timeout20,10.501999999999995,1.9860000000000042,1.0,10.0,1.0
88,4.0,5,timeout20,0.10199999999998965,0.054000000000002046,0.0,10.0,1.0
88,4.0,6,timeout20,0.5980000000000132,22.127999999999986,0.0,10.0,0.0
88,4.0,7,timeout20,0.25200000000000955,0.054000000000002046,0.0,10.0,1.0
88,4.0,8,timeout20,0.14799999999999613,21.620000000000005,0.0,10.0,0.0
88,4.0,9,timeout20,10.043999999999983,2.3000000000000114,1.0,10.0,1.0
88,4.0,10,timeout20,4.00800000000001,0.0519999999999925,0.0,10.0,1.0
88,4.0,11,timeout20,0.15799999999998704,22.090000000000003,0.0,10.0,0.0
88,4.0,12,timeout20,10.956000000000017,1.3879999999999768,1.0,10.0,1.0
88,4.0,13,timeout20,13.064000000000021,2.2419999999999902,1.0,10.0,1.0
88,4.0,14,timeout20,13.539999999999992,2.4320000000000164,1.0,10.0,1.0
88,4.0,15,timeout20,13.828000000000003,3.0360000000000014,1.0,10.0,1.0
88,4.0,16,timeout20,12.289999999999964,5.288000000000011,1.0,10.0,1.0
88,4.0,17,timeout20,10.374000000000024,0.033999999999991815,1.0,10.0,1.0
88,4.0,18,timeout20,0.46399999999999864,21.25400000000002,0.0,10.0,1.0
88,4.0,19,timeout20,11.24799999999999,3.1719999999999686,1.0,10.0,1.0
88,4.0,20,timeout20,14.062000000000012,2.829999999999984,1.0,10.0,1.0
88,4.0,21,timeout20,11.963999999999999,3.022000000000048,1.0,10.0,1.0
88,4.0,22,timeout20,0.4300000000000068,0.03999999999996362,0.0,10.0,1.0
88,4.0,23,timeout20,0.20199999999999818,26.25200000000001,0.0,10.0,0.0
88,4.0,24,timeout20,0.7239999999999895,0.07999999999998408,0.0,10.0,1.0
88,4.0,25,timeout20,0.4200000000000159,21.81600000000003,0.0,10.0,0.0
88,4.0,26,timeout20,11.033999999999992,1.8179999999999836,1.0,10.0,1.0
88,4.0,27,timeout20,12.836000000000013,2.8100000000000023,1.0,10.0,1.0
88,4.0,28,timeout20,10.839999999999975,5.340000000000032,1.0,10.0,1.0
88,4.0,29,timeout20,0.9019999999999868,0.06999999999999318,0.0,10.0,1.0
88,4.0,30,timeout20,0.132000000000005,20.896000000000015,0.0,10.0,0.0
88,4.0,31,timeout20,11.199999999999989,3.0260000000000105,1.0,10.0,1.0
88,4.0,32,timeout20,13.155999999999949,2.951999999999998,1.0,10.0,1.0
88,4.0,33,timeout20,11.388000000000034,3.283999999999992,1.0,10.0,1.0
88,4.0,34,timeout20,13.467999999999961,2.7060000000000173,1.0,10.0,1.0
88,4.0,35,timeout20,11.532000000000039,2.173999999999978,1.0,10.0,1.0
88,4.0,36,timeout20,11.870000000000005,3.509999999999991,1.0,10.0,1.0
88,4.0,37,timeout20,10.388000000000034,6.937999999999988,1.0,10.0,1.0
88,4.0,38,timeout20,12.309999999999945,3.9840000000000373,1.0,10.0,1.0
88,4.0,39,timeout20,9.861999999999966,21.182000000000016,0.0,10.0,1.0
88,4.0,40,timeout20,11.374000000000024,2.6440000000000055,1.0,10.0,1.0
88,4.0,41,timeout20,11.392000000000053,3.7919999999999163,1.0,10.0,1.0
88,4.0,42,timeout20,11.816000000000031,3.3859999999999673,1.0,10.0,1.0
88,4.0,43,timeout20,13.826000000000022,3.4980000000000473,1.0,10.0,1.0
88,4.0,44,timeout20,12.115999999999985,3.197999999999979,1.0,10.0,1.0
88,4.0,45,timeout20,11.83400000000006,4.519999999999982,1.0,10.0,1.0
88,4.0,46,timeout20,5.477999999999952,0.10199999999997544,0.0,10.0,1.0
88,4.0,47,timeout20,0.09800000000007003,21.279999999999973,0.0,10.0,0.0
88,4.0,48,timeout20,10.878000000000043,4.1059999999999945,1.0,10.0,1.0
88,4.0,49,timeout20,13.44399999999996,6.793999999999983,1.0,10.0,1.0
88,4.0,50,timeout20,14.803999999999974,4.1059999999999945,1.0,10.0,1.0
88,4.0,51,timeout20,11.822000000000003,3.4139999999999873,1.0,10.0,1.0
88,4.0,52,timeout20,13.386000000000081,2.8999999999999773,1.0,10.0,1.0
88,4.0,53,timeout20,10.090000000000032,4.259999999999991,1.0,10.0,1.0
88,4.0,54,timeout20,0.6179999999999382,0.03600000000005821,0.0,10.0,1.0
88,4.0,55,timeout20,0.17200000000002547,21.813999999999965,0.0,10.0,0.0
88,4.0,56,timeout20,0.9619999999999891,0.033999999999991815,0.0,10.0,1.0
88,4.0,57,timeout20,0.7200000000000273,21.456000000000017,0.0,10.0,0.0
88,4.0,58,timeout20,9.524000000000001,21.50999999999999,0.0,10.0,1.0
88,4.0,59,timeout20,9.011999999999944,21.091999999999985,0.0,10.0,1.0
88,4.0,60,timeout20,10.276000000000067,1.4399999999999409,1.0,10.0,1.0
88,4.0,61,timeout20,11.211999999999989,4.540000000000077,1.0,10.0,1.0
88,4.0,62,timeout20,12.225999999999999,3.8319999999999936,1.0,10.0,1.0
88,4.0,63,timeout20,13.183999999999969,5.949999999999932,1.0,10.0,1.0
88,4.0,64,timeout20,0.8260000000000218,0.06799999999998363,0.0,10.0,1.0
88,4.0,65,timeout20,0.14000000000010004,21.93399999999997,0.0,10.0,0.0
88,4.0,66,timeout20,14.220000000000027,4.2000000000000455,1.0,10.0,1.0
88,4.0,67,timeout20,13.307999999999993,3.740000000000009,1.0,10.0,1.0
88,4.0,68,timeout20,5.923999999999978,0.041999999999916326,0.0,10.0,1.0
88,4.0,69,timeout20,0.19600000000014006,21.411999999999807,0.0,10.0,0.0
88,4.0,70,timeout20,14.152000000000044,3.4020000000000437,1.0,10.0,1.0
88,4.0,71,timeout20,12.150000000000091,3.895999999999958,1.0,10.0,1.0
88,4.0,72,timeout20,5.336000000000013,0.03999999999996362,0.0,10.0,1.0
88,4.0,73,timeout20,0.17799999999988358,20.710000000000036,0.0,10.0,0.0
88,4.0,74,timeout20,12.30600000000004,3.6259999999999764,1.0,10.0,1.0
88,4.0,75,timeout20,11.605999999999995,4.031999999999925,1.0,10.0,1.0
88,4.0,76,timeout20,0.7380000000000564,0.08200000000010732,0.0,10.0,1.0
88,4.0,77,timeout20,0.12599999999997635,21.134000000000015,0.0,10.0,0.0
88,4.0,78,timeout20,11.781999999999925,3.47199999999998,1.0,10.0,1.0
88,4.0,79,timeout20,13.466000000000122,3.7959999999998217,1.0,10.0,1.0
88,4.0,80,timeout20,10.586000000000013,3.50200000000018,1.0,10.0,1.0
88,4.0,81,timeout20,11.230000000000018,4.2199999999998,1.0,10.0,1.0
88,4.0,82,timeout20,11.230000000000018,6.374000000000024,1.0,10.0,1.0
88,4.0,83,timeout20,12.286000000000058,3.5979999999999563,1.0,10.0,1.0
88,4.0,84,timeout20,0.39200000000005275,0.02800000000002001,0.0,10.0,1.0
88,4.0,85,timeout20,0.2139999999999418,21.24000000000001,0.0,10.0,0.0
88,4.0,86,timeout20,14.258000000000038,5.912000000000035,1.0,10.0,1.0
88,4.0,87,timeout20,11.639999999999873,5.039999999999964,1.0,10.0,1.0
88,4.0,88,timeout20,13.472000000000207,4.833999999999833,1.0,10.0,1.0
88,4.0,89,timeout20,10.710000000000036,4.456000000000131,1.0,10.0,1.0
88,4.0,90,timeout20,1.477999999999838,20.960000000000036,0.0,10.0,1.0
88,4.0,91,timeout20,9.178000000000111,21.805999999999813,0.0,10.0,1.0
88,4.0,92,timeout20,9.966000000000122,21.40599999999995,0.0,10.0,1.0
88,4.0,93,timeout20,9.228000000000065,22.34199999999987,0.0,10.0,1.0
88,4.0,94,timeout20,0.5380000000000109,0.057999999999992724,0.0,10.0,1.0
88,4.0,95,timeout20,0.4619999999999891,23.014000000000124,0.0,10.0,0.0
88,4.0,96,timeout20,12.801999999999907,3.560000000000173,1.0,10.0,1.0
88,4.0,97,timeout20,13.027999999999793,4.204000000000178,1.0,10.0,1.0
88,4.0,98,timeout20,10.567999999999984,4.286000000000058,1.0,10.0,1.0
88,4.0,99,timeout20,0.12999999999988177,21.10200000000009,0.0,10.0,1.0
88,4.0,100,timeout20,11.826000000000022,3.783999999999878,1.0,10.0,1.0
88,4.0,101,timeout20,10.52800000000002,4.288000000000011,1.0,10.0,1.0
88,4.0,102,timeout20,11.670000000000073,5.877999999999929,1.0,10.0,1.0
88,4.0,103,timeout20,10.725999999999885,3.5440000000000964,1.0,10.0,1.0
88,4.0,104,timeout20,0.6639999999999873,0.07600000000002183,0.0,10.0,1.0
88,4.0,105,timeout20,0.13599999999996726,20.95399999999995,0.0,10.0,0.0
88,4.0,106,timeout20,11.594000000000051,1.844000000000051,1.0,10.0,1.0
88,4.0,107,timeout20,12.395999999999958,4.425999999999931,1.0,10.0,1.0
88,4.0,108,timeout20,11.036000000000058,5.596000000000004,1.0,10.0,1.0
88,4.0,109,timeout20,10.3900000000001,3.0860000000000127,1.0,10.0,1.0
88,4.0,110,timeout20,11.725999999999885,4.163999999999987,1.0,10.0,1.0
88,4.0,111,timeout20,1.8299999999999272,21.22400000000016,0.0,10.0,1.0
88,4.0,112,timeout20,10.875999999999976,4.046000000000049,1.0,10.0,1.0
88,4.0,113,timeout20,10.78599999999983,9.970000000000027,1.0,10.0,1.0
88,4.0,114,timeout20,9.070000000000164,21.205999999999904,0.0,10.0,1.0
88,4.0,115,timeout20,11.673999999999978,,1.0,10.0,1.0
88,5.0,0,timeout20,11.274000000000001,1.8659999999999997,1.0,10.0,1.0
88,5.0,1,timeout20,4.256,0.02400000000000091,0.0,10.0,1.0
88,5.0,2,timeout20,0.20599999999999596,20.884,0.0,10.0,0.0
88,5.0,3,timeout20,12.206000000000003,1.543999999999997,1.0,10.0,1.0
88,5.0,4,timeout20,13.816000000000003,1.2099999999999937,1.0,10.0,1.0
88,5.0,5,timeout20,12.808000000000007,7.429999999999993,1.0,10.0,1.0
88,5.0,6,timeout20,11.50200000000001,1.2059999999999889,1.0,10.0,1.0
88,5.0,7,timeout20,5.060000000000002,0.04200000000000159,0.0,10.0,1.0
88,5.0,8,timeout20,0.17000000000001592,21.389999999999986,0.0,10.0,0.0
88,5.0,9,timeout20,9.617999999999995,22.03,0.0,10.0,1.0
88,5.0,10,timeout20,9.204000000000008,20.762,0.0,10.0,1.0
88,5.0,11,timeout20,10.807999999999993,1.4159999999999968,1.0,10.0,1.0
88,5.0,12,timeout20,12.27800000000002,4.157999999999987,1.0,10.0,1.0
88,5.0,13,timeout20,13.667999999999978,6.784000000000049,1.0,10.0,1.0
88,5.0,14,timeout20,13.97399999999999,4.954000000000008,1.0,10.0,1.0
88,5.0,15,timeout20,12.731999999999971,5.132000000000005,1.0,10.0,1.0
88,5.0,16,timeout20,13.363999999999976,3.4220000000000255,1.0,10.0,1.0
88,5.0,17,timeout20,13.315999999999974,4.346000000000004,1.0,10.0,1.0
88,5.0,18,timeout20,8.004000000000019,0.02600000000001046,0.0,10.0,1.0
88,5.0,19,timeout20,0.17399999999997817,21.374000000000024,0.0,10.0,0.0
88,5.0,20,timeout20,12.956000000000017,5.697999999999979,1.0,10.0,1.0
88,5.0,21,timeout20,10.339999999999975,5.098000000000013,1.0,10.0,1.0
88,5.0,22,timeout20,0.9239999999999782,21.486000000000047,0.0,10.0,1.0
88,5.0,23,timeout20,10.265999999999963,4.258000000000038,1.0,10.0,1.0
88,5.0,24,timeout20,14.651999999999987,4.189999999999998,1.0,10.0,1.0
88,5.0,25,timeout20,7.901999999999987,0.02600000000001046,0.0,10.0,1.0
88,5.0,26,timeout20,0.146000000000015,21.401999999999987,0.0,10.0,0.0
88,5.0,27,timeout20,11.089999999999975,3.296000000000049,1.0,10.0,1.0
88,5.0,28,timeout20,12.083999999999946,3.97199999999998,1.0,10.0,1.0
88,5.0,29,timeout20,11.868000000000052,3.966000000000008,1.0,10.0,1.0
88,5.0,30,timeout20,12.905999999999949,3.296000000000049,1.0,10.0,1.0
88,5.0,31,timeout20,12.244000000000028,3.911999999999921,1.0,10.0,1.0
88,5.0,32,timeout20,0.40399999999999636,0.04200000000003001,0.0,10.0,1.0
88,5.0,33,timeout20,0.11400000000003274,21.06600000000003,0.0,10.0,0.0
88,5.0,34,timeout20,12.077999999999975,3.2659999999999627,1.0,10.0,1.0
88,5.0,35,timeout20,13.94399999999996,4.2000000000000455,1.0,10.0,1.0
88,5.0,36,timeout20,13.532000000000039,2.867999999999938,1.0,10.0,1.0
88,5.0,37,timeout20,1.3360000000000127,0.18600000000003547,0.0,10.0,1.0
88,5.0,38,timeout20,0.025999999999953616,20.255999999999972,0.0,10.0,0.0
88,5.0,39,timeout20,11.002000000000066,4.860000000000014,1.0,10.0,1.0
88,5.0,40,timeout20,11.379999999999995,3.5499999999999545,1.0,10.0,1.0
88,5.0,41,timeout20,12.686000000000035,5.562000000000012,1.0,10.0,1.0
88,5.0,42,timeout20,10.70399999999995,4.302000000000021,1.0,10.0,1.0
88,5.0,43,timeout20,13.004000000000019,4.240000000000009,1.0,10.0,1.0
88,5.0,44,timeout20,11.237999999999943,4.37600000000009,1.0,10.0,1.0
88,5.0,45,timeout20,2.1639999999999873,0.14599999999995816,0.0,10.0,1.0
88,5.0,46,timeout20,0.11199999999996635,21.78800000000001,0.0,10.0,0.0
88,5.0,47,timeout20,11.447999999999979,4.910000000000082,1.0,10.0,1.0
88,5.0,48,timeout20,9.841999999999985,22.275999999999954,0.0,10.0,1.0
88,5.0,49,timeout20,9.06000000000006,21.949999999999932,0.0,10.0,1.0
88,5.0,50,timeout20,8.426000000000045,21.381999999999948,0.0,10.0,1.0
88,5.0,51,timeout20,9.800000000000068,22.057999999999993,0.0,10.0,1.0
88,5.0,52,timeout20,9.405999999999949,0.17600000000004457,0.0,10.0,1.0
88,5.0,53,timeout20,0.2999999999999545,20.53200000000004,0.0,10.0,0.0
88,5.0,54,timeout20,10.391999999999939,3.7340000000000373,1.0,10.0,1.0
88,5.0,55,timeout20,11.557999999999993,5.194000000000074,1.0,10.0,1.0
88,5.0,56,timeout20,8.177999999999997,0.017999999999915417,0.0,10.0,1.0
88,5.0,57,timeout20,0.18600000000003547,21.861999999999966,0.0,10.0,0.0
88,5.0,58,timeout20,11.802000000000135,4.8159999999998035,1.0,10.0,1.0
88,5.0,59,timeout20,11.538000000000011,3.734000000000151,1.0,10.0,1.0
88,5.0,60,timeout20,13.343999999999824,3.8580000000001746,1.0,10.0,1.0
88,5.0,61,timeout20,12.495999999999867,23.564000000000078,1.0,10.0,1.0
88,5.0,62,timeout20,0.86200000000008,0.06199999999989814,0.0,10.0,1.0
88,5.0,63,timeout20,0.8540000000000418,19.779999999999973,0.0,10.0,0.0
88,5.0,64,timeout20,0.22199999999998,20.827999999999975,0.0,10.0,1.0
88,5.0,65,timeout20,8.740000000000009,20.973999999999933,0.0,10.0,1.0
88,5.0,66,timeout20,10.618000000000166,4.485999999999876,1.0,10.0,1.0
88,5.0,67,timeout20,8.895999999999958,21.636000000000195,0.0,10.0,1.0
88,5.0,68,timeout20,8.903999999999996,21.15599999999995,0.0,10.0,1.0
88,5.0,69,timeout20,9.91599999999994,21.980000000000018,0.0,10.0,1.0
88,5.0,70,timeout20,9.544000000000096,20.51599999999985,0.0,10.0,1.0
88,5.0,71,timeout20,9.375999999999976,22.088000000000193,0.0,10.0,1.0
88,5.0,72,timeout20,9.061999999999898,21.32400000000007,0.0,10.0,1.0
88,5.0,73,timeout20,10.596000000000004,3.6240000000000236,1.0,10.0,1.0
88,5.0,74,timeout20,1.69399999999996,0.023999999999887223,0.0,10.0,1.0
88,5.0,75,timeout20,0.16000000000008185,20.423999999999978,0.0,10.0,0.0
88,5.0,76,timeout20,9.10200000000009,38.113999999999805,0.0,10.0,1.0
88,5.0,77,timeout20,11.942000000000007,4.226000000000113,1.0,10.0,1.0
88,5.0,78,timeout20,10.298000000000002,2.9580000000000837,1.0,10.0,1.0
88,5.0,79,timeout20,10.157999999999902,4.379999999999882,1.0,10.0,1.0
88,5.0,80,timeout20,10.61200000000008,4.903999999999996,1.0,10.0,1.0
88,5.0,81,timeout20,9.02800000000002,21.62200000000007,0.0,10.0,1.0
88,5.0,82,timeout20,9.057999999999993,22.05600000000004,0.0,10.0,1.0
88,5.0,83,timeout20,9.457999999999856,20.830000000000155,0.0,10.0,1.0
88,5.0,84,timeout20,7.461999999999989,21.395999999999958,0.0,10.0,1.0
88,5.0,85,timeout20,9.711999999999989,22.84199999999987,0.0,10.0,1.0
88,5.0,86,timeout20,11.266000000000076,3.8420000000000982,1.0,10.0,1.0
88,5.0,87,timeout20,12.715999999999894,3.435999999999922,1.0,10.0,1.0
88,5.0,88,timeout20,7.864000000000033,21.307999999999993,0.0,10.0,1.0
88,5.0,89,timeout20,10.554000000000087,5.076000000000022,1.0,10.0,1.0
88,5.0,90,timeout20,11.349999999999909,4.347999999999956,1.0,10.0,1.0
88,5.0,91,timeout20,0.3380000000001928,0.041999999999916326,0.0,10.0,1.0
88,5.0,92,timeout20,0.13799999999991996,21.276000000000067,0.0,10.0,0.0
88,5.0,93,timeout20,10.837999999999965,4.208000000000084,1.0,10.0,1.0
88,5.0,94,timeout20,0.7100000000000364,0.015999999999849024,0.0,10.0,1.0
88,5.0,95,timeout20,0.7820000000001528,21.644000000000005,0.0,10.0,0.0
88,5.0,96,timeout20,9.291999999999916,27.117999999999938,0.0,10.0,1.0
88,5.0,97,timeout20,2.536000000000058,0.01999999999998181,0.0,10.0,1.0
88,5.0,98,timeout20,0.5419999999999163,21.412000000000035,0.0,10.0,0.0
88,5.0,99,timeout20,11.096000000000004,8.077999999999975,1.0,10.0,1.0
88,5.0,100,timeout20,9.896000000000186,21.717999999999847,0.0,10.0,1.0
88,5.0,101,timeout20,8.720000000000027,21.364000000000033,0.0,10.0,1.0
88,5.0,102,timeout20,10.564000000000078,4.6039999999998145,1.0,10.0,1.0
88,5.0,103,timeout20,11.560000000000173,8.375999999999976,1.0,10.0,1.0
88,5.0,104,timeout20,10.682000000000016,5.329999999999927,1.0,10.0,1.0
88,5.0,105,timeout20,10.874000000000024,5.392000000000053,1.0,10.0,1.0
88,5.0,106,timeout20,9.67599999999993,25.561999999999898,0.0,10.0,1.0
88,5.0,107,timeout20,10.485999999999876,4.180000000000291,1.0,10.0,1.0
88,5.0,108,timeout20,7.045999999999822,22.526000000000295,0.0,10.0,1.0
88,5.0,109,timeout20,8.64599999999973,21.35400000000027,0.0,10.0,1.0
88,5.0,110,timeout20,11.11999999999989,3.480000000000018,1.0,10.0,1.0
88,5.0,111,timeout20,5.313999999999851,0.09799999999995634,0.0,10.0,1.0
88,5.0,112,timeout20,0.07000000000016371,21.18199999999979,0.0,10.0,0.0
88,5.0,113,timeout20,11.958000000000084,3.1799999999998363,1.0,10.0,1.0
88,5.0,114,timeout20,1.16800000000012,0.15599999999994907,0.0,10.0,1.0
88,5.0,115,timeout20,0.05600000000004002,,0.0,10.0,0.0
88,6.0,0,timeout20,7.698,21.840000000000003,0.0,10.0,1.0
88,6.0,1,timeout20,10.027999999999999,1.5759999999999934,1.0,10.0,1.0
88,6.0,2,timeout20,4.740000000000009,0.031999999999996476,0.0,10.0,1.0
88,6.0,3,timeout20,0.19400000000000261,21.188000000000002,0.0,10.0,0.0
88,6.0,4,timeout20,13.525999999999996,1.1640000000000015,1.0,10.0,1.0
88,6.0,5,timeout20,12.319999999999993,1.4720000000000084,1.0,10.0,1.0
88,6.0,6,timeout20,13.245999999999995,5.180000000000007,1.0,10.0,1.0
88,6.0,7,timeout20,13.621999999999986,16.53800000000001,1.0,10.0,1.0
88,6.0,8,timeout20,14.870000000000005,5.007999999999981,1.0,10.0,1.0
88,6.0,9,timeout20,15.346000000000004,4.454000000000008,1.0,10.0,1.0
88,6.0,10,timeout20,16.039999999999992,6.968000000000018,1.0,10.0,1.0
88,6.0,11,timeout20,0.24199999999999022,0.033999999999991815,0.0,10.0,1.0
88,6.0,12,timeout20,0.22800000000000864,21.05000000000001,0.0,10.0,0.0
88,6.0,13,timeout20,12.098000000000013,7.036000000000001,1.0,10.0,1.0
88,6.0,14,timeout20,12.739999999999952,3.9080000000000155,1.0,10.0,1.0
88,6.0,15,timeout20,11.617999999999995,3.259999999999991,1.0,10.0,1.0
88,6.0,16,timeout20,1.024000000000001,0.09200000000004138,0.0,10.0,1.0
88,6.0,17,timeout20,0.4959999999999809,21.293999999999983,0.0,10.0,0.0
88,6.0,18,timeout20,1.066000000000031,0.06399999999996453,0.0,10.0,1.0
88,6.0,19,timeout20,0.632000000000005,21.01800000000003,0.0,10.0,0.0
88,6.0,20,timeout20,11.0,1.217999999999961,1.0,10.0,1.0
88,6.0,21,timeout20,12.418000000000006,1.8340000000000032,1.0,10.0,1.0
88,6.0,22,timeout20,13.338000000000022,3.0960000000000036,1.0,10.0,1.0
88,6.0,23,timeout20,11.611999999999966,3.951999999999998,1.0,10.0,1.0
88,6.0,24,timeout20,0.8640000000000327,0.07200000000000273,0.0,10.0,1.0
88,6.0,25,timeout20,0.13999999999998636,21.375999999999976,0.0,10.0,0.0
88,6.0,26,timeout20,11.854000000000042,4.8659999999999854,1.0,10.0,1.0
88,6.0,27,timeout20,0.9080000000000155,0.07599999999996498,0.0,10.0,1.0
88,6.0,28,timeout20,0.6440000000000055,20.52199999999999,0.0,10.0,0.0
88,6.0,29,timeout20,1.518000000000029,21.206000000000017,0.0,10.0,1.0
88,6.0,30,timeout20,11.45599999999996,3.0160000000000196,1.0,10.0,1.0
88,6.0,31,timeout20,13.737999999999943,3.216000000000008,1.0,10.0,1.0
88,6.0,32,timeout20,10.492000000000075,2.481999999999971,1.0,10.0,1.0
88,6.0,33,timeout20,8.984000000000037,0.14999999999997726,0.0,10.0,1.0
88,6.0,34,timeout20,0.029999999999972715,20.99599999999998,0.0,10.0,0.0
88,6.0,35,timeout20,9.860000000000014,22.283999999999992,0.0,10.0,1.0
88,6.0,36,timeout20,9.807999999999993,21.091999999999985,0.0,10.0,1.0
88,6.0,37,timeout20,10.458000000000084,1.2759999999999536,1.0,10.0,1.0
88,6.0,38,timeout20,1.9180000000000064,21.166000000000054,0.0,10.0,1.0
88,6.0,39,timeout20,12.519999999999982,3.8460000000000036,1.0,10.0,1.0
88,6.0,40,timeout20,12.803999999999974,4.597999999999956,1.0,10.0,1.0
88,6.0,41,timeout20,11.456000000000017,4.432000000000016,1.0,10.0,1.0
